ARTEMIS_APPLICATION_ID,ARTEMIS_CATEGORY_ID,ARTEMIS_SUB_CATEGORY_ID,ARTEMIS_ID,COINGECKO_ID,ECOSYSTEM_ID,DEFILLAMA_PROTOCOL_ID,VISIBILITY,SYMBOL,ICON,APP_NAME,DESCRIPTION,WEBSITE_URL,GITHUB_URL,X_HANDLE,DISCORD_HANDLE,DEVELOPER_NAME,DEVELOPER_EMAIL,DEVELOPER_X_HANDLE,LAST_UPDATED_BY,LAST_UPDATED_TIMESTAMP
thales,gaming,prediction_market,,thales,,534.00000,TRUE,thales,https://coin-images.coingecko.com/coins/images/18388/small/CLVZJN_C_400x400.png?1696517879,Thales,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
pintu,cefi,cex,,pintu-token,,,TRUE,ptu,https://coin-images.coingecko.com/coins/images/20281/small/image_1_8dd79a68aa.png?1696519686,Pintu,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
mux,defi,perpetuals,mux,mcdex,,2254.00000,TRUE,mcb,https://coin-images.coingecko.com/coins/images/11796/small/mux.jpg?1696511672,Mux,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
nftperp_tc,defi,perpetuals,,,,,TRUE,,,Nftperp Tc,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
seraph,defi,amm,,,,,TRUE,,,Seraph,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
liquifi,defi,amm,,,,,TRUE,,,Liquifi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
mean_finance,defi,aggregator,,,,,TRUE,,,Mean Finance,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
carbondefi,defi,amm,,,,,TRUE,,,Carbon DeFi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
fraxswap,defi,amm,fraxswap,,,,TRUE,fxs_swap,,Fraxswap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
frax,stablecoin,algorithmic_stablecoin,frax,frax-share,,,TRUE,frax,https://coin-images.coingecko.com/coins/images/13423/small/frax.png?1745921071,Frax,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
usdy,stablecoin,,usdy,ondo-us-dollar-yield,,,TRUE,usdy,https://coin-images.coingecko.com/coins/images/31700/small/usdy_%281%29.png?1696530524,USDY,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
rocketpool,staking,liquid_staking,,rocket-pool,,900.00000,TRUE,rpl,https://coin-images.coingecko.com/coins/images/2090/small/rocket_pool_%28RPL%29.png?1696503058,Rocketpool,Rocketpool is a decentralized Ethereum staking protocol designed to make staking more accessible and secure. It lets users stake ETH by pooling funds with others.,https://rocketpool.net/,https://github.com/rocket-pool,https://x.com/Rocket_Pool,https://discord.gg/rocketpool,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
solend,defi,collateralized_lending,,solend,,,TRUE,slnd,https://coin-images.coingecko.com/coins/images/19573/small/logo.webp?1733979407,Solend,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
render,depin,digital_resource_network,,render-token,,,TRUE,render,https://coin-images.coingecko.com/coins/images/11636/small/rndr.png?1696511529,Render,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
pepe,other,memecoin,,pepe,,,TRUE,pepe,https://coin-images.coingecko.com/coins/images/29850/small/pepe-token.jpeg?1696528776,Pepe,"Pepe (PEPE) is a deflationary memecoin launched on the Ethereum blockchain in April 2023, inspired by the ""Pepe the Frog"" internet meme created by Matt Furie. The token aims to capitalize on the popularity of meme-based cryptocurrencies, positioning itself alongside notable examples like Dogecoin and Shiba Inu.",https://www.pepe.vip/,,https://x.com/pepecoineth,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
decentraland,gaming,metaverse,decentraland,decentraland,,,TRUE,mana,https://coin-images.coingecko.com/coins/images/878/small/decentraland-mana.png?1696502010,Decentraland,"Decentraland is a blockchain-based virtual world where users can buy, sell, and develop digital land and assets using the cryptocurrency MANA.",https://decentraland.org/,https://github.com/decentraland,https://twitter.com/decentraland?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://dcl.gg/discord,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
aave,defi,collateralized_lending,aave,aave,,111.00000,TRUE,aave,https://coin-images.coingecko.com/coins/images/12645/small/aave-token-round.png?1720472354,Aave,Aave is a decentralized finance protocol that allows users to lend and borrow cryptocurrencies without requiring intermediaries. The platform enables users to earn interest on deposits and take out loans by using their crypto assets as collateral.,https://aave.com/,https://github.com/aave,https://x.com/aave,https://discord.com/invite/aave,,,https://x.com/aave,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
nexo,cefi,centralized_derivative,,nexo,,2435.00000,TRUE,nexo,https://coin-images.coingecko.com/coins/images/3695/small/CG-nexo-token-200x200_2x.png?1730414360,Nexo,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
ampleforth,stablecoin,algorithmic_stablecoin,,ampleforth,,,TRUE,ampl,https://coin-images.coingecko.com/coins/images/4708/small/Ampleforth.png?1696505273,Ampleforth,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
bybit,cefi,cex,,,,,TRUE,,,Bybit,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
star_symphony,gaming,,,,,,TRUE,,,Star Symphony,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
helio,payments,on_ramp,,,,,TRUE,,,Helio,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
layerswap,bridge,cross_chain_bridge,,,,,TRUE,,,LayerSwap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
frak,,,,,,,TRUE,,,Frak,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
anome,gaming,,,,,,TRUE,,,Anome,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
fishwar,gaming,metaverse,,,,,TRUE,,,Fishwar,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
voltz,defi,perpetuals,,,,,TRUE,,,Voltz,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
altlayer,blockchain,rollup,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740428852/application-icons/alt_layer_afdep8.jpg,Altlayer,"AltLayer is a decentralized protocol designed to help blockchain developers launch and enhance rollups. In simple terms, it provides a suite of tools that enable the creation of customized Layer‑2 solutions—using both optimistic and zero-knowledge (zk) rollup technologies—to improve scalability, security, and interoperability across blockchain networks.",https://www.altlayer.io/,,https://x.com/alt_layer,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
intentx,defi,perpetuals,,,,,TRUE,,,IntentX,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
jump_trading,cefi,market_maker,,,,,TRUE,,,Jump Trading,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
lifinity,defi,amm,,,,,TRUE,,,Lifinity,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
multichain,bridge,cross_chain_bridge,multichain,multichain,2258,591.00000,TRUE,multi,https://coin-images.coingecko.com/coins/images/22087/small/1_Wyot-SDGZuxbjdkaOeT2-A.png?1696521430,Multichain,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
archer_hunter,gaming,metaverse,,,,,TRUE,,,Archer Hunter,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
nobitex,,,,,,,TRUE,,,Nobitex,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
jni,other,ai_agent,,,,,TRUE,,,JNI,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
din,,,,,,,TRUE,,,Din,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
donkey_hunt,gaming,metaverse,,,,,TRUE,,,Donkey Hunt,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
camelot,defi,amm,,camelot-token,,2792.00000,TRUE,grail,https://coin-images.coingecko.com/coins/images/28416/small/vj5DIMhP_400x400.jpeg?1696527414,Camelot,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
ndc,,,,,,,TRUE,,,Ndc,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
birds,gaming,,,,,,TRUE,,https://strapi-dev.scand.app/uploads/BIRDS_Logo_7171057f30.jpg,Birds,,https://thebirds.ai/ai-game,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
aztec,blockchain,l2,,,,,TRUE,,,Aztec,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
solana_token_program,token,,,,,,TRUE,,,Solana Token Program,"The Solana Token Program (address: TokenkegQfeZyiNwAJbNbGKPFXCWuBvf9Ss623VQ5DA) is the core program responsible for creating, managing, and transferring SPL tokens on the Solana blockchain. It defines the standard for fungible and non-fungible tokens (NFTs), enabling developers to mint new tokens, set authorities, and handle token accounts securely. As the backbone of Solana’s token ecosystem, it powers DeFi, gaming, and other tokenized applications by ensuring efficient and low-cost asset transfers.",https://solana.com/,,https://x.com/solana,https://discord.gg/kBbATFA7PW,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
alchemy,infrastructure,,,,,,TRUE,,,Alchemy,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hardhat,infrastructure,smart_contract_wallet,,,,,TRUE,,,Hardhat,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
wrapped_eth,token,,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740773183/application-icons/19db117e-1582-46fe-9838-f7b573fb41d3.png,WETH,"Wrapped Ethereum, or WETH for short, is a tokenized version of ETH that operates on the Ethereum blockchain as well. WETH was introduced to enable the seamless interaction between ETH and other Ethereum-based tokens.",,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
dooarswap,defi,amm,,,,,TRUE,,,DooarSwap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
kratos_cash,token,,,,,,TRUE,,,Kratos Cash,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
ktx_finance,defi,perpetuals,ktx_finance,ktx-finance,,,TRUE,ktc,https://coin-images.coingecko.com/coins/images/30537/small/KTX.jpeg?1696529409,Ktx Finance,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
fusionx_finance,defi,amm,,,,,TRUE,,,FusionX Finance,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
novatti,stablecoin,,,,,,TRUE,,,Novatti,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hatchypocket,,,,,,,TRUE,,,Hatchypocket,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
seismic_finance,defi,collateralized_lending,,,,,TRUE,,,Seismic Finance,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
cleopatra_dex,,,,,,,TRUE,,,CleopatraDEX,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
maskex,,,,,,,TRUE,,,MaskEx,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
woofi,defi,amm,,,,2284.00000,TRUE,,,Woofi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
synnax,defi,options,,,,,TRUE,,,Synnax,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
0x_protocol,defi,aggregator,,,,,TRUE,,,0x Protocol,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
paraspace,nft_app,nft_lending,,,,2654.00000,TRUE,,,Paraspace,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
celestial_flutters,gaming,metaverse,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1746036282/application-icons/vEtGNTiu_400x400_lmuqhb.jpg,Celestial Flutters,"Celestial Flutters is a community-driven browser game set in a fantasy universe where players engage in battles against the invading Voraxians. The game offers various modes, including Classic and Tournament, and incorporates blockchain elements such as NFTs and token-based rewards. With its emphasis on lore and community participation, Celestial Flutters provides an immersive gaming experience that blends traditional gameplay with decentralized technologies.",https://celestialflutters.com/,,,,,,,terminal@artemisanalytics.xyz,2025-04-29 11:31:28.568
bitget,cefi,cex,,bitget-token,,,TRUE,bgb,https://coin-images.coingecko.com/coins/images/11610/small/Bitget_logo.png?1736925727,Bitget,"Established in 2018, Bitget is the world's leading cryptocurrency exchange and Web3 company.",,,,,,,,seb@artemisanalytics.xyz,2025-04-16 19:02:45.000
blur,nft_app,nft_marketplace,,blur,,2414.00000,TRUE,blur,https://coin-images.coingecko.com/coins/images/28453/small/blur.png?1696527448,Blur,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
gmx,defi,perpetuals,gmx,gmx,1524,337.00000,TRUE,gmx,https://coin-images.coingecko.com/coins/images/18323/small/arbit.png?1696517814,Gmx,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
tornado_cash,infrastructure,privacy,,tornado-cash,,148.00000,TRUE,torn,https://coin-images.coingecko.com/coins/images/13496/small/ZINt8NSB_400x400.jpg?1696513257,Tornado Cash,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
coinex,cefi,cex,,coinex-token,,,TRUE,cet,https://coin-images.coingecko.com/coins/images/4817/small/coinex-token.png?1696505367,CoinEx,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
sosovalue,defi,spot,,sosovalue,,,TRUE,soso,https://coin-images.coingecko.com/coins/images/53919/small/soso.jpg?1737717378,SoSoValue,"SoSoValue (SOSO) is an AI-powered investment platform based in Singapore. SoSoValue aims to transform cryptocurrency investing by combining artificial intelligence, centralized finance (CeFi) efficiency, and decentralized finance (DeFi) transparency to offer actionable insights and streamlined portfolio management.",https://sosovalue.com/,,https://x.com/SoSoValueCrypto,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
plume,blockchain,l1,,plume,,,TRUE,plume,https://coin-images.coingecko.com/coins/images/53623/small/plume-token.png?1736896935,Plume,"Plume Network is a public blockchain platform designed to facilitate the tokenization and global distribution of real-world assets (RWAs), making them accessible and functional for native cryptocurrency users. By integrating compliance measures such as Know Your Customer (KYC) and Anti-Money Laundering (AML), Plume ensures a secure and regulatory-compliant environment for asset deployment.",https://plumenetwork.xyz/,,https://x.com/plumenetwork,https://discord.com/invite/plume-network,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
spokecircletoken,defi,collateralized_lending,,,,,TRUE,,,Folks Finance,,https://folks.finance/,,https://twitter.com/folksfinance/,https://discord.com/invite/folksfinance,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
createmytoken,other,memecoin,,,,,TRUE,,,CreateMyToken,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
openbook,defi,amm,,,,,TRUE,,,Open Book,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
amana,,,,,,,TRUE,,,Amana,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
gas.zip,bridge,cross_chain_bridge,,,,,TRUE,,,Gas.Zip,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
filament_finance,defi,perpetuals,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1746038807/application-icons/gjBmVIKJ_400x400_sd4tf7.jpg,Filament Finance,"Filament Finance is a decentralized perpetuals trading platform built on the Sei Network, offering a hybrid model that combines an off-chain order book with an on-chain liquidity pool. This architecture enables efficient order fulfillment and deep liquidity, even for assets with traditionally low liquidity. The platform supports leveraged trading across various assets, including cryptocurrencies, memes, and social tokens. Notably, Filament Finance experienced a security incident on April 6, 2025, resulting in a loss of approximately $572,000 due to an exploit involving order book manipulation and self-liquidation loops. The team is actively working on remediation measures and enhancing platform security.",https://filament.finance/,,,,,,,terminal@artemisanalytics.xyz,2025-04-29 11:31:28.578
mimic,infrastructure,,,,,,TRUE,,,Mimic Protocol,"Mimic Protocol is a cross-chain automation platform designed to streamline the development and execution of blockchain projects. It offers developers a suite of tools to efficiently code, automate, and scale decentralized finance (DeFi) operations across multiple blockchain networks. ",https://www.mimic.fi/,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
aragon,other,governance_incentives,,aragon,,2501.00000,TRUE,ant,https://coin-images.coingecko.com/coins/images/681/small/Avatar_Circle_x6.png?1696501871,Aragon,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
ore,,,,ore,,,TRUE,ore,https://coin-images.coingecko.com/coins/images/36854/small/IMG_7340.png?1712633659,Ore,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
yield_farming.io,asset_management,yield_aggregator,,,,,TRUE,,,Yield Farming.Io,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
flowx,defi,spot,,,,,TRUE,,,Flowx,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
bingx,cefi,cex,,,,,TRUE,,,BingX,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
perena,stablecoin,fiat_backed_stablecoin,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740428132/application-icons/perena_rxnyp3.jpg,Perena,Perena offer multi-asset stablecoin pool and issues USD* a stablecoin backed by other stablecoins on Solana.,https://perena.org/,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
pawnfi,nft_app,nft_lending,,,,3109.00000,TRUE,,,Pawnfi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
arbswap,defi,amm,,,,2851.00000,TRUE,,,Arbswap,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
blockfi,cefi,centralized_derivative,,,,,TRUE,,,Blockfi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
solana_system,EOA,,,,,,TRUE,,,Solana System Program,"The Solana System Program (address: 11111111111111111111111111111111) is the foundational on-chain program responsible for managing account creation, ownership assignment, and native SOL transfers. It facilitates the execution of smart contracts by defining key blockchain rules, such as rent exemption, account funding, and transaction authorization. As a core part of Solana’s runtime, it ensures efficient and secure execution of system-level instructions across the network.",https://solana.com/,,https://x.com/solana,https://discord.gg/kBbATFA7PW,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
eldorado,defi,amm,,,,,TRUE,,,Eldorado,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hedron,defi,collateralized_lending,,hedron,,,TRUE,hdrn,https://coin-images.coingecko.com/coins/images/24208/small/hdrn.png?1696523395,Hedron,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
merkly,bridge,cross_chain_bridge,,,,,TRUE,,,Merkly,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
6degrees,other,social,,,,,TRUE,,,6Degrees,6degrees is powering secure and transparent word-of-mouth marketing for major brands.,https://6degrees.co/,,https://x.com/6degrees_ai,,6Degrees Team,contact@6degrees.co,https://x.com/6degrees_ai,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
marginfi,defi,collateralized_lending,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1740429678/application-icons/45cd3d15-1757-492e-9797-2cb7681cef3d.png,MarginFi,"Solana's liquidity layer, for users & developers // Lending",,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hyperliquid,defi,perpetuals,hyperliquid,,,1341.00000,TRUE,hyperliquid,,HyperLiquid,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
farguesser,other,social,,,,,TRUE,,https://res.cloudinary.com/dgdsz4rvi/image/upload/v1743260646/application-icons/pydbutkm2ofxvdadismh.png,FarGuesser,FarGuesser is GeoGuessr but in a Farcaster frame. New locations each day with daily leaderboards 🏆,https://warpcast.com/vmathur/0x49ab4ebc,,,,Vishal Mathur,,https://x.com/vmathur_,terminal@artemisanalytics.xyz,2025-03-30 19:02:26.716
curvefi,defi,amm,,,,,TRUE,,,Curvefi,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
circuit_protocol,,,,,,,TRUE,,,Circuit,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
brale,stablecoin,,,,,,TRUE,,,brale,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
hubble_exchange,defi,perpetuals,,,,,TRUE,,,Hubble Exchange,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
methlab,,,,,,,TRUE,,,MethLab,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
phemex,cefi,cex,,,,,TRUE,,,Phemex,,,,,,,,,terminal@artemisanalytics.xyz,2025-03-20 11:31:28.563
orderly_network,defi,spot,,,,,TRUE,,,Orderly Network,"Orderly Network is a decentralized trading infrastructure that provides a permissionless liquidity layer for Web3 applications, enabling seamless integration of spot and perpetual futures trading across multiple blockchains via a unified orderbook system. Designed for developers, it offers a robust SDK and white-label solutions, allowing projects to build custom trading platforms with centralized exchange-level performance while maintaining on-chain settlement and self-custody.",,,,,,,,seb@artemisanalytics.xyz,2025-05-06 16:02:55.489
abracadabra_money,defi,collateralized_lending,,,,,,,,Abracadabra.Money,"Abracadabra.money is a decentralized, multi-chain lending platform that enables users to unlock liquidity by using interest-bearing tokens (ibTKNs)—such as yvUSDT or xSUSHI—as collateral to mint Magic Internet Money (MIM), a USD-pegged stablecoin . The protocol leverages isolated lending markets via Kashi technology, allowing users to customize risk exposure, while its native SPELL token facilitates governance, staking rewards, and incentivization within the ecosystem.",,,,,,,,,
euler,defi,collateralized_lending,,,,,,,,Euler,"Euler is a decentralized lending protocol that lets users lend and borrow a wide range of crypto assets, including niche or long-tail tokens. It offers a customizable, risk-managed platform with features like reactive interest rates and modular vaults for building tailored lending markets.",,,,,,,,,
gains_network,defi,perpetuals,,,,,,,,Gains Network,"Gains Network's gTrade is a decentralized leveraged trading platform that allows users to trade over 290 pairs of cryptocurrencies, forex, and commodities directly from their wallets without requiring sign-ups or KYC. Utilizing synthetic leverage and real-time Chainlink oracles, gTrade offers high leverage—up to 150x on crypto and 1000x on forex—while ensuring accurate pricing and full self-custody.",,,,,,,,,
alien_base,defi,spot,,,,,,,,Alien Base,"Alien Base is a decentralized exchange (DEX) built on the Base blockchain, offering users the ability to trade, earn, and create tokens with features like aggregated liquidity, yield farming, and staking. Its native token, ALB, serves as the platform's governance and utility token, enabling holders to participate in decision-making and earn rewards through various DeFi activities.",,,,,,,,,
bc_game,gaming,metaverse,,,,,,,,BC.game,"BC.Game is a cryptocurrency-based online casino and sportsbook offering over 10,000 games, including slots, live dealer tables, and exclusive in-house titles like Crash and Plinko. Licensed in Curaçao, it supports more than 120 cryptocurrencies, provides provably fair gaming, and features a mobile-friendly platform with generous bonuses and a VIP program.",,,,,,,,,
synfutures,defi,perpetuals,,,,,,,,SynFutures,"SynFutures is a decentralized derivatives exchange that enables users to trade futures contracts on a wide array of assets—including cryptocurrencies, altcoins, NFTs, and real-world assets—using a permissionless and fully on-chain platform. Its latest version, V3, introduces the Oyster Automated Market Maker (AMM), which enhances capital efficiency by allowing liquidity providers to concentrate their capital within specific price ranges, thus improving trading efficiency and reducing slippage.",,,,,,,,,
symm_io,defi,synthetics,,,,,,,,Symmio,"Symmio is a decentralized derivatives protocol that enables the creation and trading of over-the-counter (OTC) derivatives through a permissionless, intent-based system. By allowing users to issue and trade synthetic assets with infinite leverage, Symmio aims to serve as a foundational DeFi primitive for the industry.",,,,,,,,,
sky,defi,collateralized_lending,,,,,,,,Sky,"Sky.money is a non-custodial DeFi platform that serves as a gateway to the decentralized Sky Protocol, enabling users to trade, save, and earn rewards using the USDS stablecoin and SKY governance token. Evolving from MakerDAO, it offers features like the Sky Savings Rate (SSR), Sky Token Rewards, and decentralized governance through the Sky Atlas framework.",,,,,,,,,
ethereal,defi,spot,,,,,,,,Ethereal,"Ethereal is a decentralized exchange (DEX) built on the Ethena Network, offering high-speed spot and perpetuals trading with sub-20ms latency and zero gas fees. Utilizing USDe as native collateral and a hybrid on-chain/off-chain architecture, it delivers centralized exchange performance while ensuring users retain full custody of their assets.",,,,,,,,,
usual,rwa,tokenized_treasury_bill,,,,,,,,Usual,"Usual is a decentralized finance (DeFi) protocol that issues USD0, a fiat-backed stablecoin fully collateralized by real-world assets like U.S. Treasury Bills, offering transparency and independence from traditional banking systems. Through its governance token, $USUAL, the platform redistributes 90% of protocol revenues to the community, aligning user incentives and promoting shared ownership in a decentralized financial ecosystem.",,,,,,,,,
sonic,blockchain,l2,,,,,,,,Sonic,Sonic Labs is building a high-speed blockchain designed for decentralized finance (DeFi) with high throughput and low transaction fees. It supports developers with tools to create scalable applications and rewards them through programs like Fee Monetization.,,,,,,,,,
bitfinex,cefi,cex,,,,,,,,Bitfinex,"Bitfinex is a cryptocurrency exchange offering advanced trading tools, including spot and margin trading with up to 10x leverage, and access to over 400 trading pairs. It provides services tailored for professional traders and institutional investors, such as sub-accounts, expedited verification, and dedicated customer support.",,,,,,,,,
gate_io,cefi,cex,,,,,,,,Gate.io,"Gate.io is a cryptocurrency exchange that offers a wide range of digital assets for trading, including Bitcoin, Ethereum, and Dogecoin. It provides features like spot trading, margin trading, staking, and NFTs for both beginners and advanced users.",,,,,,,,,
morpho,defi,collateralized_lending,,,,,,,,Morpho,Morpho is a decentralized lending protocol where users can earn interest on deposits or borrow funds with crypto collateral. It provides a flexible and secure infrastructure for developers to create custom lending markets.,,,,,,,,,
ceffu,cefi,cex,,,,,,,,Ceffu,"Ceffu is an institutional-grade digital asset platform offering secure custody, off-exchange settlement, and liquidity solutions for crypto assets. It provides services such as MPC-backed cold storage, native staking, and MirrorX, a bridge to Binance's liquidity, catering to financial institutions and crypto-native firms.",,,,,,,,,
elixir,rwa,tokenized_treasury_bill,,,,,,,,Elixir,"Elixir is a decentralized network that enhances liquidity for orderbook-based decentralized exchanges (DEXs) by enabling users to supply liquidity directly, thereby reducing reliance on centralized market makers. It utilizes deUSD, a fully collateralized synthetic dollar, as the preferred collateral across its ecosystem, facilitating seamless integration of real-world assets into DeFi.",,,,,,,,,
mexc,cefi,cex,,,,,,,,MEXC,"MEXC is a global cryptocurrency exchange offering spot, futures, and margin trading with over 2,900 digital assets and more than 3,000 trading pairs. It provides features like zero maker fees, copy trading, demo accounts, and a Launchpad for new token listings.",,,,,,,,,
teneo,cefi,cex,,,,,,,,Teneo,"Teneo is a decentralized platform that enables users to earn rewards by unlocking real-time public data from social media and websites through a browser-based AI agent called the Community Node. By running this node, users contribute computing power to a decentralized network and earn Teneo Points, which will convert into Teneo Tokens after the Token Generation Event (TGE).",,,,,,,,,
